Zip Code,Total times 1k,num returns
95841,41678000,100
95842,548265000,13890
95842,77343000,5710
95842,159036000,4360
95842,129450000,2100
95842,84499000,980
95842,88024000,700
95842,9913000,40
95843,1077408000,20370
95843,89922000,6930
95843,191587000,5120
95843,209910000,3370
95843,192525000,2210
95843,329558000,2520
95843,63906000,220
95864,1637970000,11440
95864,34233000,2740
95864,70289000,1880
95864,93349000,1490
95864,97773000,1110
95864,341034000,2360
95864,1001292000,1860
95901,582408000,13000
95901,70039000,5220
95901,137703000,3830
95901,112808000,1820
95901,84551000,970
95901,137070000,1040
95901,40237000,120
95903,31848000,820
95903,6632000,370
95903,9452000,260
95903,6829000,110
95903,3823000,40
95903,5112000,40
95912,159076000,2310
95912,9958000,720
95912,27388000,730
95912,23643000,380
95912,14299000,160
95912,32370000,240
95912,51418000,80
95914,15074000,350
95914,1818000,140
95914,3181000,90
95914,3483000,60
95914,2342000,30
95914,4250000,30
95916,18799000,450
95916,2770000,200
95916,3779000,110
95916,4062000,70
95916,2282000,30
95916,5906000,40
95917,68711000,1310
95917,6363000,480
95917,13830000,380
95917,12560000,200
95917,9302000,110
95917,17312000,120
95917,9344000,20
95918,77353000,900
95918,2844000,220
95918,6539000,170
95918,7611000,120
95918,10209000,110
95918,33185000,240
95918,16965000,40
95919,19697000,450
95919,2093000,180
95919,4885000,130
95919,5275000,80
95919,2934000,30
95919,4510000,30
95920,8740000,120
95920,794000,60
95920,1498000,30
95920,6448000,30
95922,7535000,180
95922,1085000,80
95922,2059000,50
95922,1380000,20
95922,3011000,30
95925,5811000,110
95925,557000,40
95925,2115000,50
95925,3139000,20
95926,826374000,15220
95926,82298000,6520
95926,125962000,3440
95926,111575000,1790
95926,109213000,1230
95926,253949000,1860
95926,143377000,380
95928,996804000,14760
95928,76944000,6070
95928,116673000,3190
95928,113596000,1810
95928,102345000,1160
95928,258385000,1860
95928,328861000,670
95932,196154000,3300
95932,14975000,1100
95932,37619000,1020
95932,31604000,510
95932,23436000,270
95932,40416000,290
95932,48104000,110
95934,5026000,110
95934,691000,50
95934,2036000,40
95934,2299000,20
95935,10884000,260
95935,1558000,110
95935,2412000,70
95935,2153000,40
95935,1848000,20
95935,2913000,20
95938,163049000,1860
95938,6347000,540
95938,15752000,420
95938,14792000,240
95938,15623000,170
95938,49545000,340
95938,60990000,150
95939,6319000,140
95939,816000,60
95939,2400000,50
95939,3103000,30
95941,6233000,140
95941,894000,60
95941,1200000,30
95941,1631000,30
95941,2508000,20
95942,45715000,620
95942,2454000,180
95942,4141000,110
95942,5966000,90
95942,6852000,80
95942,17942000,130
95942,8360000,30
95943,40012000,350
95943,1358000,100
95943,3496000,90
95943,3664000,50
95943,2020000,20
95943,7617000,50
95943,21857000,40
95945,657850000,11500
95945,58075000,4530
95945,104442000,2820
95945,96312000,1540
95945,86708000,970
95945,174829000,1280
95945,137484000,360
95946,337244000,4630
95946,18011000,1430
95946,34960000,930
95946,43938000,700
95946,45890000,520
95946,113922000,830
95946,80523000,220
95947,33569000,700
95947,3455000,280
95947,6379000,170
95947,6377000,100
95947,5770000,70
95947,11588000,80
95948,217196000,4400
95948,23180000,1670
95948,46623000,1280
95948,39569000,640
95948,28710000,330
95948,54091000,400
95948,25023000,80
95949,627280000,8880
95949,36095000,2830
95949,66370000,1770
95949,84590000,1340
95949,91130000,1030
95949,212892000,1540
95949,136203000,370
95953,199269000,4060
95953,22936000,1650
95953,44505000,1210
95953,35533000,580
95953,25169000,290
95953,36692000,270
95953,34434000,60
95954,201703000,4590
95954,24322000,1860
95954,44835000,1240
95954,41277000,670
95954,37672000,440
95954,45209000,350
95954,8388000,30
95957,16961000,290
95957,1103000,90
95957,3079000,80
95957,3017000,50
95957,1788000,20
95957,7974000,50
95959,660041000,8520
95959,36681000,2890
95959,62462000,1660
95959,76204000,1190
95959,75978000,850
95959,199663000,1430
95959,209053000,500
95960,18839000,490
95960,3560000,290
95960,4175000,110
95960,2311000,40
95960,2206000,20
95960,6587000,30
95961,454182000,9820
95961,50192000,3760
95961,98881000,2710
95961,92865000,1500
95961,73784000,850
95961,121611000,930
95961,16849000,70
95962,33432000,640
95962,3083000,280
95962,4563000,120
95962,4779000,80
95962,4227000,50
95962,16780000,110
95963,315166000,6410
95963,34312000,2470
95963,70743000,1940
95963,55421000,900
95963,43336000,490
95963,67113000,510
95963,44241000,100
95965,288700000,7010
95965,43605000,3310
95965,68506000,1920
95965,52666000,850
95965,36246000,410
95965,57590000,440
95965,30087000,80
95966,529472000,10850
95966,57728000,4340
95966,102742000,2840
95966,98002000,1580
95966,78431000,900
95966,137063000,1030
95966,55506000,160
95968,28556000,780
95968,4628000,330
95968,8760000,250
95968,6571000,110
95968,4384000,50
95968,4213000,40
95969,602909000,11160
95969,55685000,4240
95969,103903000,2830
95969,96122000,1540
95969,91388000,1040
95969,171284000,1270
95969,84527000,240
95970,18605000,260
95970,1117000,90
95970,2882000,80
95970,2650000,40
95970,2076000,20
95970,9880000,30
95971,152165000,2710
95971,11682000,920
95971,25705000,680
95971,29773000,480
95971,24234000,270
95971,40896000,310
95971,19875000,50
95973,1087330000,15490
95973,66490000,5110
95973,134397000,3650
95973,128940000,2060
95973,133876000,1520
95973,339326000,2490
95973,284301000,660
95975,42701000,760
95975,3708000,280
95975,6409000,180
95975,5996000,100
95975,6003000,70
95975,14546000,110
95975,6039000,20
95977,34297000,630
95977,2699000,220
95977,5748000,160
95977,6153000,100
95977,5482000,60
95977,14215000,90
95979,7457000,160
95979,852000,60
95979,1768000,50
95979,1476000,20
95979,3361000,30
95982,97289000,1480
95982,6398000,480
95982,12553000,350
95982,13826000,220
95982,14383000,160
95982,30774000,220
95982,19355000,50
95983,9590000,180
95983,693000,60
95983,2155000,50
95983,2084000,30
95983,4658000,40
95987,136321000,2830
95987,14008000,1000
95987,35813000,980
95987,30165000,490
95987,15969000,180
95987,17134000,130
95987,23232000,50
95988,189339000,3670
95988,18742000,1410
95988,37034000,1010
95988,34623000,550
95988,26514000,300
95988,42526000,320
95988,29900000,80
95991,757071000,15940
95991,88368000,6420
95991,169787000,4700
95991,124964000,2030
95991,100428000,1150
95991,185632000,1400
95991,87892000,240
95993,982625000,15400
95993,69198000,5230
95993,142695000,3850
95993,137984000,2220
95993,129291000,1470
95993,293214000,2150
95993,210243000,480
96001,912476000,13770
96001,63982000,5000
96001,112288000,3060
96001,121917000,1930
96001,116484000,1320
96001,256291000,1880
96001,241514000,580
96002,724173000,13860
96002,75367000,5650
96002,128075000,3530
96002,114347000,1840
96002,96556000,1100
96002,190495000,1410
96002,119333000,330
96003,1025710000,18510
96003,92559000,7110
96003,163275000,4460
96003,165074000,2630
96003,147446000,1670
96003,298992000,2230
96003,158364000,410
96006,10522000,200
96006,934000,70
96006,2003000,50
96006,2872000,40
96006,4713000,40
96007,414120000,8960
96007,48413000,3660
96007,88780000,2430
96007,81836000,1320
96007,64396000,740
96007,93458000,710
96007,37237000,100
96008,50726000,710
96008,3500000,260
96008,5386000,150
96008,6783000,110
96008,5655000,60
96008,13634000,100
96008,15768000,30
96013,75777000,1600
96013,7874000,600
96013,15320000,420
96013,17101000,280
96013,12517000,150
96013,22965000,150
96015,5629000,130
96015,624000,50
96015,1596000,40
96015,3409000,40
96016,9163000,150
96016,424000,30
96016,1235000,40
96016,1745000,30
96016,2031000,20
96016,3728000,30
96019,166189000,3860
96019,21172000,1570
96019,38925000,1080
96019,37053000,600
96019,27616000,320
96019,34367000,270
96019,7056000,20
96020,63099000,1160
96020,5538000,430
96020,9713000,260
96020,11522000,190
96020,10754000,120
96020,19002000,140
96020,6570000,20
96021,257186000,6140
96021,36695000,2710
96021,66127000,1830
96021,49595000,810
96021,31810000,370
96021,47247000,360
96021,25712000,60
96022,360955000,6370
96022,28065000,2140
96022,58869000,1580
96022,61699000,990
96022,58422000,670
96022,112500000,850
96022,41400000,140
96023,18289000,450
96023,2596000,190
96023,4639000,130
96023,4292000,70
96023,2203000,30
96023,4559000,30
96024,15294000,310
96024,1537000,130
96024,2703000,80
96024,3951000,60
96024,7103000,40
96025,35129000,890
96025,5494000,420
96025,9313000,250
96025,6640000,110
96025,4558000,50
96025,9124000,60
96027,45128000,850
96027,3999000,310
96027,8109000,230
96027,8188000,130
96027,6301000,70
96027,18531000,110
96028,31624000,560
96028,2455000,190
96028,5054000,130
96028,5797000,90
96028,5188000,60
96028,13130000,90
96032,42344000,930
96032,4338000,360
96032,8730000,240
96032,9210000,150
96032,8358000,100
96032,11708000,80
96033,5859000,160
96033,1040000,70
96033,1716000,50
96033,3103000,40
96034,4873000,110
96034,596000,50
96034,1835000,40
96034,2442000,20
96035,46375000,1160
96035,7285000,510
96035,12902000,360
96035,9783000,160
96035,5217000,60
96035,11188000,70
96038,10416000,260
96038,1422000,110
96038,2664000,70
96038,2337000,40
96038,3993000,40
96039,15061000,390
96039,1712000,150
96039,4925000,140
96039,2879000,50
96039,1983000,20
96039,3562000,30
96041,30581000,710
96041,4557000,350
96041,5997000,170
96041,5368000,90
96041,3460000,40
96041,11199000,60
96044,15872000,380
96044,2132000,170
96044,3789000,100
96044,2849000,50
96044,2477000,30
96044,4625000,30
96047,17174000,310
96047,1449000,110
96047,2580000,70
96047,2392000,40
96047,3272000,40
96047,7481000,50
96048,11298000,250
96048,1170000,100
96048,2404000,70
96048,2481000,40
96048,1733000,20
96048,3510000,20
96050,5722000,140
96050,764000,60
96050,1194000,30
96050,3764000,50
96051,25334000,460
96051,2145000,170
96051,4059000,110
96051,4048000,70
96051,3633000,40
96051,11449000,70
96052,21333000,440
96052,2357000,190
96052,4443000,110
96052,3539000,60
96052,2634000,30
96052,8360000,50
96055,70931000,1430
96055,7801000,580
96055,14386000,390
96055,12712000,200
96055,9968000,110
96055,17659000,130
96055,8405000,20
96056,34752000,620
96056,2398000,180
96056,6410000,180
96056,7275000,120
96056,4492000,50
96056,14177000,90
96057,23197000,530
96057,2669000,220
96057,4549000,120
96057,4727000,80
96057,4900000,60
96057,6352000,50
96058,11062000,330
96058,1957000,170
96058,3438000,90
96058,2556000,40
96058,3111000,30
96059,10894000,200
96059,1024000,80
96059,3113000,70
96059,2263000,30
96059,4494000,20
96062,33365000,470
96062,1930000,150
96062,3301000,90
96062,4928000,70
96062,4597000,50
96062,10565000,80
96062,8044000,30
96064,73200000,1620
96064,8611000,670
96064,15835000,430
96064,14338000,230
96064,11956000,140
96064,22460000,150
96065,6071000,150
96065,888000,70
96065,1457000,40
96065,1225000,20
96065,2501000,20
96067,197331000,3510
96067,16643000,1350
96067,28991000,780
96067,32988000,520
96067,28473000,320
96067,57362000,430
96067,32874000,110
96069,18771000,340
96069,1914000,140
96069,2564000,70
96069,3112000,50
96069,2544000,30
96069,8637000,50
96073,198518000,2190
96073,7312000,600
96073,15023000,400
96073,18873000,290
96073,22527000,250
96073,67618000,480
96073,67165000,170
96080,600476000,11650
96080,60699000,4630
96080,113000000,3070
96080,99979000,1610
96080,85572000,980
96080,151887000,1120
96080,89339000,240
96088,96288000,1880
96088,8882000,680
96088,16629000,450
96088,19857000,320
96088,18578000,210
96088,25907000,200
96088,6435000,20
96091,13100000,240
96091,1171000,100
96091,2474000,60
96091,3656000,50
96091,5799000,30
96094,136224000,2730
96094,14655000,1130
96094,24026000,650
96094,23863000,380
96094,22861000,260
96094,35694000,270
96094,15125000,40
96096,17483000,300
96096,1522000,120
96096,2325000,60
96096,2924000,50
96096,2261000,20
96096,8451000,50
96097,202531000,4310
96097,23438000,1800
96097,41210000,1130
96097,37789000,610
96097,31767000,360
96097,44105000,340
96097,24222000,70
96101,95442000,2010
96101,10376000,820
96101,17639000,480
96101,19166000,310
96101,16838000,190
96101,24601000,190
96101,6822000,20
96103,49410000,760
96103,2817000,220
96103,6630000,170
96103,8178000,130
96103,7516000,90
96103,16462000,120
96103,7807000,30
96104,14857000,340
96104,1751000,140
96104,3344000,90
96104,4019000,60
96104,2019000,20
96104,3724000,30
96105,9419000,170
96105,675000,50
96105,1584000,40
96105,1693000,30
96105,1953000,20
96105,3514000,30
96107,19600000,420
96107,1625000,130
96107,5205000,140
96107,3908000,70
96107,3537000,40
96107,5325000,40
96109,15427000,320
96109,1182000,90
96109,3311000,90
96109,3975000,70
96109,2501000,30
96109,4458000,40
96114,84478000,1210
96114,3570000,280
96114,8984000,240
96114,14140000,220
96114,16330000,190
96114,33725000,250
96114,7729000,30
96117,7103000,140
96117,519000,40
96117,1330000,40
96117,2041000,30
96117,3213000,30
96118,29501000,610
96118,2511000,200
96118,6296000,170
96118,6672000,110
96118,5153000,60
96118,8869000,70
96120,21363000,380
96120,1627000,150
96120,3097000,80
96120,3095000,50
96120,2799000,30
96120,10745000,70
96121,9690000,160
96121,473000,40
96121,1572000,40
96121,2028000,30
96121,1957000,20
96121,3660000,30
96122,79700000,1660
96122,8775000,710
96122,14697000,400
96122,14463000,230
96122,12772000,150
96122,19063000,140
96122,9930000,30
96124,7461000,130
96124,454000,40
96124,1390000,40
96124,2273000,30
96124,3344000,20
96125,5300000,100
96125,571000,40
96125,1672000,30
96125,3057000,30
96128,14766000,240
96128,745000,60
96128,2277000,60
96128,2649000,40
96128,2735000,30
96128,6360000,50
96130,328792000,5910
96130,24619000,1910
96130,54800000,1480
96130,57743000,930
96130,58274000,670
96130,112211000,850
96130,21145000,70
96134,38056000,850
96134,4720000,350
96134,9295000,250
96134,7798000,130
96134,3669000,40
96134,12574000,80
96137,64881000,1180
96137,5231000,420
96137,9597000,260
96137,13314000,210
96137,9238000,110
96137,27501000,180
96146,66549000,710
96146,2997000,250
96146,6243000,170
96146,5890000,90
96146,4651000,50
96146,12907000,90
96146,33861000,60
96150,442448000,8090
96150,45164000,3420
96150,69957000,1920
96150,62228000,990
96150,55275000,620
96150,121041000,880
96150,88783000,260
96161,643057000,5700
96161,19224000,1550
96161,42965000,1150
